Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
Heterogeneo,Entrenamiento,0.950354609929078,0.7777777777777778,0.9805555555555555,0.823529411764706,0.9711141678129298,0.875,0.9618528610354223
Heterogeneo,Prueba,0.7659574468085106,0.14285714285714285,0.875,0.15384615384615383,0.8641975308641976,0.16666666666666666,0.8536585365853658
Heterogeneo,Entrenamiento,0.9432624113475178,0.7777777777777778,0.9722222222222222,0.8032786885245902,0.9668508287292817,0.8305084745762712,0.9615384615384616
Heterogeneo,Prueba,0.7872340425531915,0.0,0.925,0.0,0.8809523809523809,0.0,0.8409090909090909
Heterogeneo,Entrenamiento,0.9527186761229315,0.8571428571428571,0.9694444444444444,0.84375,0.9721448467966575,0.8307692307692308,0.9748603351955307
Heterogeneo,Prueba,0.8085106382978723,0.0,0.95,0.0,0.8941176470588236,0.0,0.8444444444444444
Heterogeneo,Entrenamiento,0.9432624113475178,0.8095238095238095,0.9666666666666667,0.8095238095238095,0.9666666666666667,0.8095238095238095,0.9666666666666667
Heterogeneo,Prueba,0.7659574468085106,0.14285714285714285,0.875,0.15384615384615383,0.8641975308641976,0.16666666666666666,0.8536585365853658
Heterogeneo,Entrenamiento,0.9456264775413712,0.746031746031746,0.9805555555555555,0.8034188034188035,0.9684499314128944,0.8703703703703703,0.9566395663956639
Heterogeneo,Prueba,0.8723404255319149,0.2857142857142857,0.975,0.4,0.9285714285714285,0.6666666666666666,0.8863636363636364
Heterogeneo,Entrenamiento,0.9479905437352246,0.7777777777777778,0.9777777777777777,0.8166666666666668,0.9696969696969697,0.8596491228070176,0.9617486338797814
Heterogeneo,Prueba,0.7872340425531915,0.0,0.925,0.0,0.8809523809523809,0.0,0.8409090909090909
Heterogeneo,Entrenamiento,0.9456264775413712,0.7936507936507936,0.9722222222222222,0.8130081300813008,0.9681881051175657,0.8333333333333334,0.9641873278236914
Heterogeneo,Prueba,0.8297872340425532,0.0,0.975,0.0,0.9069767441860466,0.0,0.8478260869565217
Heterogeneo,Entrenamiento,0.9385342789598109,0.7142857142857143,0.9777777777777777,0.7758620689655172,0.9643835616438355,0.8490566037735849,0.9513513513513514
Heterogeneo,Prueba,0.7872340425531915,0.0,0.925,0.0,0.8809523809523809,0.0,0.8409090909090909
Heterogeneo,Entrenamiento,0.9361702127659575,0.746031746031746,0.9694444444444444,0.7768595041322314,0.9627586206896551,0.8103448275862069,0.9561643835616438
Heterogeneo,Prueba,0.7872340425531915,0.14285714285714285,0.9,0.16666666666666666,0.8780487804878048,0.2,0.8571428571428571
Heterogeneo,Entrenamiento,0.9456264775413712,0.746031746031746,0.9805555555555555,0.8034188034188035,0.9684499314128944,0.8703703703703703,0.9566395663956639
Heterogeneo,Prueba,0.7872340425531915,0.0,0.925,0.0,0.8809523809523809,0.0,0.8409090909090909
Bagging,Entrenamiento,0.8794326241134752,0.20634920634920634,0.9972222222222222,0.33766233766233766,0.9336801040312094,0.9285714285714286,0.8777506112469438
Bagging,Prueba,0.8085106382978723,0.0,0.95,0.0,0.8941176470588236,0.0,0.8444444444444444
Bagging,Entrenamiento,0.8794326241134752,0.2222222222222222,0.9944444444444445,0.3544303797468354,0.9335071707953063,0.875,0.8796068796068796
Bagging,Prueba,0.851063829787234,0.0,1.0,0.0,0.9195402298850576,0.0,0.851063829787234
Bagging,Entrenamiento,0.8770685579196218,0.20634920634920634,0.9944444444444445,0.3333333333333333,0.9322916666666666,0.8666666666666667,0.8774509803921569
Bagging,Prueba,0.8297872340425532,0.0,0.975,0.0,0.9069767441860466,0.0,0.8478260869565217
Bagging,Entrenamiento,0.8770685579196218,0.20634920634920634,0.9944444444444445,0.3333333333333333,0.9322916666666666,0.8666666666666667,0.8774509803921569
Bagging,Prueba,0.851063829787234,0.0,1.0,0.0,0.9195402298850576,0.0,0.851063829787234
Bagging,Entrenamiento,0.8841607565011821,0.23809523809523808,0.9972222222222222,0.37974683544303794,0.9361147327249023,0.9375,0.8820638820638821
Bagging,Prueba,0.851063829787234,0.0,1.0,0.0,0.9195402298850576,0.0,0.851063829787234
Bagging,Entrenamiento,0.8770685579196218,0.19047619047619047,0.9972222222222222,0.31578947368421056,0.9324675324675326,0.9230769230769231,0.875609756097561
Bagging,Prueba,0.851063829787234,0.0,1.0,0.0,0.9195402298850576,0.0,0.851063829787234
Bagging,Entrenamiento,0.8841607565011821,0.25396825396825395,0.9944444444444445,0.3950617283950617,0.9359477124183008,0.8888888888888888,0.8839506172839506
Bagging,Prueba,0.851063829787234,0.0,1.0,0.0,0.9195402298850576,0.0,0.851063829787234
Bagging,Entrenamiento,0.8770685579196218,0.19047619047619047,0.9972222222222222,0.31578947368421056,0.9324675324675326,0.9230769230769231,0.875609756097561
Bagging,Prueba,0.851063829787234,0.0,1.0,0.0,0.9195402298850576,0.0,0.851063829787234
