Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
StackingClassifier,Entrenamiento,0.9178743961352657,0.0,1.0,0.0,0.9571788413098236,0.0,0.9178743961352657
StackingClassifier,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
votingClassifier,Entrenamiento,0.9884057971014493,0.9411764705882353,0.9926315789473684,0.9302325581395349,0.9936775553213909,0.9195402298850575,0.9947257383966245
votingClassifier,Prueba,0.9137931034482759,0.0,0.9906542056074766,0.0,0.954954954954955,0.0,0.9217391304347826
votingClassifier,Entrenamiento,0.9903381642512077,0.9529411764705882,0.9936842105263158,0.941860465116279,0.9947312961011593,0.9310344827586207,0.9957805907172996
votingClassifier,Prueba,0.896551724137931,0.0,0.9719626168224299,0.0,0.9454545454545454,0.0,0.9203539823008849
votingClassifier,Entrenamiento,0.9874396135265701,0.9411764705882353,0.991578947368421,0.9248554913294799,0.9931470743278861,0.9090909090909091,0.9947201689545935
votingClassifier,Prueba,0.9051724137931034,0.2222222222222222,0.9626168224299065,0.26666666666666666,0.9493087557603687,0.3333333333333333,0.9363636363636364
votingClassifier,Entrenamiento,0.9874396135265701,0.9411764705882353,0.991578947368421,0.9248554913294799,0.9931470743278861,0.9090909090909091,0.9947201689545935
votingClassifier,Prueba,0.896551724137931,0.0,0.9719626168224299,0.0,0.9454545454545454,0.0,0.9203539823008849
votingClassifier,Entrenamiento,0.9874396135265701,0.9294117647058824,0.9926315789473684,0.9239766081871345,0.9931542917324908,0.9186046511627907,0.9936775553213909
votingClassifier,Prueba,0.9137931034482759,0.0,0.9906542056074766,0.0,0.954954954954955,0.0,0.9217391304347826
votingClassifier,Entrenamiento,0.9874396135265701,0.9529411764705882,0.9905263157894737,0.9257142857142857,0.9931398416886544,0.9,0.9957671957671957
votingClassifier,Prueba,0.9137931034482759,0.0,0.9906542056074766,0.0,0.954954954954955,0.0,0.9217391304347826
votingClassifier,Entrenamiento,0.9884057971014493,0.9294117647058824,0.9936842105263158,0.9294117647058824,0.9936842105263158,0.9294117647058824,0.9936842105263158
votingClassifier,Prueba,0.9137931034482759,0.0,0.9906542056074766,0.0,0.954954954954955,0.0,0.9217391304347826
votingClassifier,Entrenamiento,0.9864734299516909,0.9058823529411765,0.9936842105263158,0.9166666666666667,0.9926393270241851,0.927710843373494,0.9915966386554622
votingClassifier,Prueba,0.896551724137931,0.0,0.9719626168224299,0.0,0.9454545454545454,0.0,0.9203539823008849
votingClassifier,Entrenamiento,0.9884057971014493,0.9176470588235294,0.9947368421052631,0.9285714285714286,0.9936908517350158,0.9397590361445783,0.9926470588235294
votingClassifier,Prueba,0.8879310344827587,0.1111111111111111,0.9532710280373832,0.13333333333333333,0.9400921658986175,0.16666666666666666,0.9272727272727272
votingClassifier,Entrenamiento,0.9932367149758454,0.9647058823529412,0.9957894736842106,0.9590643274853802,0.9963138493944182,0.9534883720930233,0.9968387776606955
votingClassifier,Prueba,0.9051724137931034,0.1111111111111111,0.9719626168224299,0.15384615384615383,0.949771689497717,0.25,0.9285714285714286
AdaBoost,Entrenamiento,0.9323671497584541,0.2,0.9978947368421053,0.3269230769230769,0.9643947100712106,0.8947368421052632,0.9330708661417323
AdaBoost,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
AdaBoost,Entrenamiento,0.9342995169082126,0.24705882352941178,0.9957894736842106,0.38181818181818183,0.9653061224489796,0.84,0.9366336633663367
AdaBoost,Prueba,0.9051724137931034,0.1111111111111111,0.9719626168224299,0.15384615384615383,0.949771689497717,0.25,0.9285714285714286
AdaBoost,Entrenamiento,0.9265700483091788,0.16470588235294117,0.9947368421052631,0.2692307692307692,0.9613428280773143,0.7368421052631579,0.9301181102362205
AdaBoost,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
AdaBoost,Entrenamiento,0.9285024154589372,0.16470588235294117,0.9968421052631579,0.27450980392156865,0.9623983739837398,0.8235294117647058,0.9302554027504911
AdaBoost,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
AdaBoost,Entrenamiento,0.936231884057971,0.23529411764705882,0.9989473684210526,0.3773584905660377,0.9663951120162932,0.9523809523809523,0.9358974358974359
AdaBoost,Prueba,0.9137931034482759,0.0,0.9906542056074766,0.0,0.954954954954955,0.0,0.9217391304347826
AdaBoost,Entrenamiento,0.9314009661835749,0.17647058823529413,0.9989473684210526,0.29702970297029707,0.9639410868461148,0.9375,0.9313052011776252
AdaBoost,Prueba,0.9137931034482759,0.0,0.9906542056074766,0.0,0.954954954954955,0.0,0.9217391304347826
AdaBoost,Entrenamiento,0.9314009661835749,0.18823529411764706,0.9978947368421053,0.3106796116504854,0.963904422979156,0.8888888888888888,0.9321533923303835
AdaBoost,Prueba,0.9051724137931034,0.0,0.9813084112149533,0.0,0.9502262443438914,0.0,0.9210526315789473
AdaBoost,Entrenamiento,0.9304347826086956,0.18823529411764706,0.9968421052631579,0.30769230769230765,0.9633774160732451,0.8421052631578947,0.9320866141732284
AdaBoost,Prueba,0.9051724137931034,0.0,0.9813084112149533,0.0,0.9502262443438914,0.0,0.9210526315789473
AdaBoost,Entrenamiento,0.9371980676328503,0.27058823529411763,0.9968421052631579,0.4144144144144144,0.9668198060234813,0.8846153846153846,0.9385530227948464
AdaBoost,Prueba,0.8706896551724138,0.0,0.9439252336448598,0.0,0.9308755760368663,0.0,0.9181818181818182
AdaBoost,Entrenamiento,0.9265700483091788,0.11764705882352941,0.9989473684210526,0.20833333333333334,0.961499493414387,0.9090909090909091,0.9267578125
AdaBoost,Prueba,0.9224137931034483,0.1111111111111111,0.9906542056074766,0.1818181818181818,0.9592760180995474,0.5,0.9298245614035088
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9217391304347826,0.047058823529411764,1.0,0.0898876404494382,0.9591115598182736,1.0,0.9214354995150339
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9207729468599034,0.03529411764705882,1.0,0.06818181818181818,0.9586276488395561,1.0,0.9205426356589147
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
RandomForest,Entrenamiento,0.9198067632850242,0.023529411764705882,1.0,0.04597701149425288,0.9581442259203228,1.0,0.9196515004840271
RandomForest,Prueba,0.9224137931034483,0.0,1.0,0.0,0.9596412556053812,0.0,0.9224137931034483
